x1,x2,x3,race,y
0.3580959051121996,1.6167800293504984,2.999591087413337,0,-2.1941311404709514
-0.8996335109100793,-0.06848409657039478,-0.9878379306149733,0,0.940002322253463
-2.035787247691452,-1.323563901940927,-0.15743364965125706,0,0.7490389106162638
-0.24219358749638062,-0.2810265996507846,-0.6147640068069703,0,-0.05963549040143162
-0.4611477616187393,0.39865758259780704,0.48219712003093945,0,-0.2519287118485454
1.3494455875026148,1.386320043271128,0.37529161330890964,0,-0.7605339905523514
-0.615701541915916,0.7595616112331496,0.2629184600041195,0,0.32174122010454714
0.7841322939221613,-0.4251302359607776,0.663494784425402,0,-0.9196342993676623
-0.36577896544570965,-0.029133590859288544,-0.14820738427588745,0,0.351261814839806
0.06857570112891331,1.8222982681291433,0.6407134508500038,0,0.10267764175015492
0.06353007719878256,-0.8569389762184416,-0.20163174522186691,0,0.3998244003434562
-0.274797297558218,0.35552056288427814,-0.12716748837582728,0,0.17350250547513046
0.32993839968301997,-0.6492638089545464,0.9503876881269945,0,0.6522906680191474
0.1559162711984009,-1.6377525529303405,0.1464493112900542,0,-0.38589314546890696
-0.5579624060445452,-0.06501041808749022,1.5341882255754433,0,-0.8032946875730937
1.0238549157185453,1.4842612737643923,0.01243254782275641,0,0.5885279489452897
0.4516536675394267,-0.3081466466429689,1.577309242601332,0,-0.6762780878972112
0.7318478328998375,1.2185645635134437,-0.7272081170139051,0,0.8712886773018367
1.2194416914830724,1.5504545787667698,0.37038940275272725,0,-0.587495034519318
0.7150359130077579,0.7538765813859349,1.121780876727789,0,-0.3473305491716261
-0.4247435152065716,-0.2077465496127719,1.340383914788879,0,-0.5949666712353354
-0.6942822406366249,-1.606258771073196,0.18582993179205282,0,1.0081392247905856
0.8718054023506744,-0.823805874526261,0.05156053833111279,0,0.05568293826626092
0.05836762333622614,-0.5989818175524837,-0.41603365686906624,0,-0.24720373910907323
-0.5627189401339976,-0.6105881942577687,0.976721883055229,0,0.2111702171523696
-1.6664704454368215,-0.03648087309824111,-0.16412683172686843,0,0.5569119609018122
-1.1737163234402948,-2.2762784729871997,0.2943492815382329,0,1.2116308327355536
-0.7168100768467169,0.206060524221989,-0.04335152340287313,0,0.46513139695723105
1.9350159553134292,2.15255574597514,1.246389944481343,0,-0.9273177697649804
2.4892707110943197,0.137796920596714,3.047446219972576,0,-1.8773007519481406
-0.03222161542847002,0.7995038758868802,-1.237932680990413,0,-0.37663358490161825
0.9506506863283938,-0.7238910970940147,-0.8977847903138745,0,0.8255818239227295
-1.2930655548390275,-2.1121932294332164,0.2630994607958801,0,1.2699625232118454
-0.14852698915638307,-0.4039957314137044,-1.145579443120119,0,0.6127673483755596
-0.6877176379639658,-0.4270816595964586,-0.6768298499535303,0,0.07410562140743027
-0.7030248931688384,-1.1569568670171868,1.663428421772884,0,-0.3806013645755937
0.4568211581587831,0.007748130453903906,-0.5102948724718676,0,-0.054945734416923686
1.590698741225663,2.1581274458610955,-0.18674412067023605,0,-2.121597225653667
0.8042643391345221,-0.26299183508096996,-0.0886755601065559,0,-0.7609498404986391
-0.11957708742813455,-0.029335347487873642,2.170216086281552,0,-0.26196680231301295
-0.1555770901900413,-2.013863733238305,-0.10351374016902018,0,0.8155360288413139
0.4226270944513395,0.17618008176319055,-0.5476186613849564,0,-0.809845074885508
0.5971136416509406,0.7713591839946947,0.32833943496741497,0,-0.9597009941058174
-0.2657629414407198,-0.3083665133946411,-0.3951082894558668,0,0.2735860497689403
0.29992789568634437,0.10765164265452512,-1.3250168139663296,0,0.5594817901165687
0.3700059267589846,-0.9424855540093627,1.3956424832417025,0,-1.1637787225445444
2.4654155624763816,1.2606236711772434,-1.9388883860231667,0,1.6773369473809834
1.1729070945236981,0.7770821257732714,-0.004925466377516912,0,-1.1460551453240915
-0.06610893939532037,-1.3689412503696403,0.7666014611358412,0,0.3646964426466953
0.39524583124457247,-1.0459424792317478,0.07135496606241011,0,0.38125291815929574
0.39367958532733494,-0.7538475976482183,-0.18198832876858187,0,-1.1440463307134388
-1.1402928884278136,-0.6054664854166145,0.12668507283966451,0,1.3084495606371447
0.07451943275642026,1.6927291413894001,-0.37792380182951413,0,-0.21598670667893405
0.6040943000881819,-1.705229777733313,1.2885954313307386,0,-0.3833473103445076
1.653951695670056,0.8696979701452892,-0.5145868352683305,0,-0.7984773223687021
2.216341219294141,0.6396072262080039,0.16797668745545197,0,-2.5188863422391576
-2.1291068433172957,-1.034780923400826,0.5747427260707522,0,-0.27073990976049095
-0.33169909417664156,0.12765139309638923,-0.8799618471981203,0,0.920729750093212
0.3337135361710935,0.2382215024927939,1.0385407339785588,0,-1.1780244150530734
0.5762255372599873,-0.18040980580827556,-2.785280850905686,0,2.1570283059147233
0.6768967310260003,-0.7803146766417248,1.2357812082338557,0,-1.0029611937455476
-0.24474968442815917,0.0370758470433408,0.132491482985895,0,0.6741199750129425
-1.970004033373,-0.9201228332578282,0.1283445106319792,0,-0.512321490527492
-1.323384930564426,-1.0115968066069305,0.841509567357122,0,-0.6649710614264257
1.0389790100175347,0.3832842917659736,-1.3495730073029724,0,1.091728802174886
-0.2562643933603467,-0.5116056388507084,0.8349476525457292,0,-1.4426020601181897
0.8811105438982199,0.4613356381941699,-1.539668014097581,0,1.0488916113072795
-0.07068367252272584,0.9795778426788828,-1.1650495015924858,0,0.3975314728843545
0.7861881084729264,-0.5711899226228782,0.34879239741865586,0,-0.46766188975660367
0.5461348436258826,-1.0582982233500173,-0.4283906989047973,0,-0.9348938491685929
-1.8527600701398355,-1.96708484600476,-1.1088845464188493,0,1.7771962711122111
-1.1498220986817753,-1.203997811984275,0.17577858988030814,0,0.23191836015408382
-0.2769916282780893,-0.7496577384384568,0.3845109494847412,0,-0.729029881995427
-1.1196247062178868,-1.2790971694208544,1.0473139812662486,0,1.1659977439085663
0.3152125373302993,-1.0823465645422095,1.1776911831532253,0,-0.02298708297043006
-0.6928116075683234,-2.3155642415812854,-0.42340352284315474,0,0.7894868562509898
0.031663850806812555,0.5384121650953777,-0.2591568184382732,0,0.7628229339622615
-0.2658770712946624,0.30711439813324315,-0.15589676953563616,0,0.8320082107593336
-0.11786041260847177,-0.4961666082112175,-2.2381798818234317,0,2.203443179118201
